,station,acc_precip
0,14,0.0
0,15,0.0
0,16,2.6
0,17,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.0
0,20,0.0
0,21,1.2
0,21,1.2
0,22,0.0
0,22,0.0
0,22,0.0
0,23,0.0
0,23,0.0
0,24,0.0
0,24,0.0
0,25,0.8
0,25,0.8
0,26,0.1
0,27,0.8
0,28,4.1
0,29,0.1
0,30,0.0
0,31,0.0
0,31,0.0
0,31,0.0
0,32,8.9
0,33,0.0
0,33,0.0
0,33,0.0
0,34,1.9
0,34,1.9
0,35,2.5
0,36,0.0
0,37,11.4
0,37,11.4
0,37,11.4
0,38,3.4
0,39,15.0
0,39,15.0
0,39,15.0
0,40,0.0
0,41,2.6
0,42,1.2
0,42,1.2
0,43,16.1
0,44,10.0
0,45,5.4
0,46,3.7
0,46,3.7
0,47,0.0
0,0,13.3
0,0,13.3
0,1,13.3
0,2,15.4
0,2,15.4
0,3,4.8
0,3,4.8
0,4,4.9
0,5,2.7
0,5,2.7
0,6,6.4
0,6,6.4
0,6,6.4
0,7,2.9
0,8,18.6
0,9,10.2
0,10,5.4
0,11,6.6
0,12,15.2
0,12,15.2
0,13,21.0
0,13,21.0
0,13,21.0
0,14,6.2
0,15,5.1
0,16,5.3
0,17,6.7
0,17,6.7
0,17,6.7
0,17,6.7
0,18,5.9
0,19,6.7
0,20,7.6
0,20,7.6
0,21,17.6
0,21,17.6
0,22,2.7
0,22,2.7
0,22,2.7
0,23,2.4
0,23,2.4
0,24,11.5
0,24,11.5
0,25,7.2
0,25,7.2
0,26,13.0
0,27,3.6
0,28,4.5
0,29,6.0
0,30,2.3
0,31,7.7
0,31,7.7
0,31,7.7
0,32,10.6
0,33,8.2
0,33,8.2
0,33,8.2
0,34,20.0
0,34,20.0
0,35,3.3
0,36,4.8
0,37,8.9
0,37,8.9
0,37,8.9
0,38,22.3
0,39,21.9
0,39,21.9
0,39,21.9
0,40,5.4
0,41,2.5
0,42,2.5
0,42,2.5
0,43,14.5
0,44,4.2
0,45,19.3
0,46,10.1
0,46,10.1
0,47,2.4
0,0,0.9
0,0,0.9
0,1,0.9
0,2,15.8
0,2,15.8
0,3,24.6
0,3,24.6
0,4,8.7
0,5,17.9
0,5,17.9
0,6,24.4
0,6,24.4
0,6,24.4
0,7,2.6
0,8,13.5
0,9,2.0
0,10,2.3
0,11,3.6
0,12,5.7
0,12,5.7
0,13,13.5
0,13,13.5
0,13,13.5
0,14,6.2
0,15,10.6
0,16,24.2
0,17,7.0
0,17,7.0
0,17,7.0
0,17,7.0
0,18,5.8
0,19,7.0
0,20,9.4
0,20,9.4
0,21,15.6
0,21,15.6
0,22,14.4
0,22,14.4
0,22,14.4
0,23,4.2
0,23,4.2
0,24,10.0
0,24,10.0
0,25,22.4
0,25,22.4
0,26,3.4
0,27,25.5
0,28,24.7
0,29,19.4
0,30,4.6
0,31,9.4
0,31,9.4
0,31,9.4
0,32,8.0
0,33,5.6
0,33,5.6
0,33,5.6
0,34,18.7
0,34,18.7
0,35,12.3
0,36,11.4
0,37,13.6
0,37,13.6
0,37,13.6
0,38,15.8
0,39,5.1
0,39,5.1
0,39,5.1
0,40,17.4
0,41,29.1
0,42,26.1
0,42,26.1
0,43,2.4
0,44,16.3
0,45,11.0
0,46,24.0
0,46,24.0
0,47,6.0
0,0,0.3
0,0,0.3
0,1,0.3
0,2,1.8
0,2,1.8
0,3,0.8
0,3,0.8
0,4,0.4
0,5,0.4
0,5,0.4
0,6,0.6
0,6,0.6
0,6,0.6
0,7,1.3
0,8,0.1
0,9,2.9
0,10,0.5
0,11,1.2
0,12,0.0
0,12,0.0
0,13,0.3
0,13,0.3
0,13,0.3
0,14,4.9
0,15,0.2
0,16,2.1
0,17,3.1
0,17,3.1
0,17,3.1
0,17,3.1
0,18,0.5
0,19,3.1
0,20,3.3
0,20,3.3
0,21,1.0
0,21,1.0
0,22,3.3
0,22,3.3
0,22,3.3
0,23,1.0
0,23,1.0
0,24,0.1
0,24,0.1
0,25,0.0
0,25,0.0
0,26,3.6
0,27,1.6
0,28,0.2
0,29,0.1
0,30,1.5
0,31,6.8
0,31,6.8
0,31,6.8
0,32,0.0
0,33,3.3
0,33,3.3
0,33,3.3
0,34,2.0
0,34,2.0
0,35,0.9
0,36,2.1
0,37,0.2
0,37,0.2
0,37,0.2
0,38,0.5
0,39,0.0
0,39,0.0
0,39,0.0
0,40,0.4
0,41,1.2
0,42,0.4
0,42,0.4
0,43,0.1
0,44,0.7
0,45,0.1
0,46,1.7
0,46,1.7
0,47,1.4
0,0,0.0
0,0,0.0
0,1,0.0
0,2,0.0
0,2,0.0
0,3,0.0
0,3,0.0
0,4,0.0
0,5,0.0
0,5,0.0
0,6,0.0
0,6,0.0
0,6,0.0
0,7,0.0
0,8,0.0
0,9,0.0
0,10,0.0
0,11,0.0
0,12,0.0
0,12,0.0
0,13,0.0
0,13,0.0
0,13,0.0
0,14,0.0
0,15,0.0
0,16,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.1
0,20,0.1
0,21,0.0
0,21,0.0
0,22,0.2
0,22,0.2
0,22,0.2
0,23,0.1
0,23,0.1
0,24,0.1
0,24,0.1
0,25,0.0
0,25,0.0
0,26,0.0
0,27,0.0
0,28,0.0
0,29,1.5
0,30,0.0
0,31,0.1
0,31,0.1
0,31,0.1
0,32,0.0
0,33,0.0
0,33,0.0
0,33,0.0
0,34,0.0
0,34,0.0
0,35,0.2
0,36,0.0
0,37,0.0
0,37,0.0
0,37,0.0
0,38,0.0
0,39,0.0
0,39,0.0
0,39,0.0
0,40,22.2
0,41,0.0
0,42,0.0
0,42,0.0
0,43,0.0
0,44,0.0
0,45,0.0
0,46,0.0
0,46,0.0
0,47,0.2
0,0,0.0
0,0,0.0
0,1,0.0
0,2,0.0
0,2,0.0
0,3,0.0
0,3,0.0
0,4,0.0
0,5,0.0
0,5,0.0
0,6,0.0
0,6,0.0
0,6,0.0
0,7,0.0
0,8,0.0
0,9,0.0
0,10,0.0
0,11,0.0
0,12,0.0
0,12,0.0
0,13,0.0
0,13,0.0
0,13,0.0
0,14,0.0
0,15,0.0
0,16,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.0
0,20,0.0
0,21,0.0
0,21,0.0
0,22,0.0
0,22,0.0
0,22,0.0
0,23,0.0
0,23,0.0
0,24,0.0
0,24,0.0
0,25,0.0
0,25,0.0
0,26,0.0
0,27,0.0
0,28,0.0
0,29,0.0
0,30,0.0
0,31,0.0
0,31,0.0
0,31,0.0
0,32,0.0
0,33,0.0
0,33,0.0
0,33,0.0
0,34,0.0
0,34,0.0
0,35,0.0
0,36,0.0
0,37,0.0
0,37,0.0
0,37,0.0
0,38,0.0
0,39,0.0
0,39,0.0
0,39,0.0
0,40,0.2
0,41,0.0
0,42,0.0
0,42,0.0
0,43,0.0
0,44,0.0
0,45,0.0
0,46,0.0
0,46,0.0
0,47,0.0
0,0,0.0
0,0,0.0
0,1,0.0
0,2,0.0
0,2,0.0
0,3,0.0
0,3,0.0
0,4,0.0
0,5,0.0
0,5,0.0
0,6,0.0
0,6,0.0
0,6,0.0
0,7,0.0
0,8,0.0
0,9,0.0
0,10,0.0
0,11,0.0
0,12,0.0
0,12,0.0
0,13,0.0
0,13,0.0
0,13,0.0
0,14,0.0
0,15,0.0
0,16,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.0
0,20,0.0
0,21,0.0
0,21,0.0
0,22,0.0
0,22,0.0
0,22,0.0
0,23,0.0
0,23,0.0
0,24,0.0
0,24,0.0
0,25,0.0
0,25,0.0
0,26,0.0
0,27,0.0
0,28,0.0
0,29,0.0
0,30,0.0
0,31,0.0
0,31,0.0
0,31,0.0
0,32,0.0
0,33,0.0
0,33,0.0
0,33,0.0
0,34,0.0
0,34,0.0
0,35,0.0
0,36,0.0
0,37,0.0
0,37,0.0
0,37,0.0
0,38,0.0
0,39,0.0
0,39,0.0
0,39,0.0
0,40,0.0
0,41,0.0
0,42,0.0
0,42,0.0
0,43,0.0
0,44,0.0
0,45,0.0
0,46,0.0
0,46,0.0
0,47,0.0
0,0,0.0
0,0,0.0
0,1,0.0
0,2,0.0
0,2,0.0
0,3,0.0
0,3,0.0
0,4,0.0
0,5,0.0
0,5,0.0
0,6,0.0
0,6,0.0
0,6,0.0
0,7,0.0
0,8,0.0
0,9,0.0
0,10,0.0
0,11,0.0
0,12,0.0
0,12,0.0
0,13,0.0
0,13,0.0
0,13,0.0
0,14,0.0
0,15,0.0
0,16,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.0
0,20,0.0
0,21,0.0
0,21,0.0
0,22,0.0
0,22,0.0
0,22,0.0
0,23,0.0
0,23,0.0
0,24,0.0
0,24,0.0
0,25,0.0
0,25,0.0
0,26,0.0
0,27,0.0
0,28,0.0
0,29,0.0
0,30,0.0
0,31,0.0
0,31,0.0
0,31,0.0
0,32,0.0
0,33,0.0
0,33,0.0
0,33,0.0
0,34,0.0
0,34,0.0
0,35,0.0
0,36,0.0
0,37,0.0
0,37,0.0
0,37,0.0
0,38,0.0
0,39,0.0
0,39,0.0
0,39,0.0
0,40,0.0
0,41,0.0
0,42,0.0
0,42,0.0
0,43,0.0
0,44,0.0
0,45,0.0
0,46,0.0
0,46,0.0
0,47,0.0
0,0,0.0
0,0,0.0
0,1,0.0
0,2,0.0
0,2,0.0
0,3,0.0
0,3,0.0
0,4,0.1
0,5,0.0
0,5,0.0
0,6,0.0
0,6,0.0
0,6,0.0
0,7,0.0
0,8,0.0
0,9,0.0
0,10,0.0
0,11,0.0
0,12,0.0
0,12,0.0
0,13,0.0
0,13,0.0
0,13,0.0
0,14,0.2
0,15,0.0
0,16,0.0
0,17,0.1
0,17,0.1
0,17,0.1
0,17,0.1
0,18,0.0
0,19,0.1
0,20,0.0
0,20,0.0
0,21,0.0
0,21,0.0
0,22,0.0
0,22,0.0
0,22,0.0
0,23,0.0
0,23,0.0
0,24,0.0
0,24,0.0
0,25,0.0
0,25,0.0
0,26,0.0
0,27,0.0
0,28,0.0
0,29,0.0
0,30,0.0
0,31,0.1
0,31,0.1
0,31,0.1
0,32,0.0
0,33,0.0
0,33,0.0
0,33,0.0
0,34,0.0
0,34,0.0
0,35,0.0
0,36,0.0
0,37,0.0
0,37,0.0
0,37,0.0
0,38,0.0
0,39,0.0
0,39,0.0
0,39,0.0
0,40,0.0
0,41,0.0
0,42,0.0
0,42,0.0
0,43,0.0
0,44,0.0
0,45,0.0
0,46,0.0
0,46,0.0
0,47,0.0
0,0,0.0
0,0,0.0
0,1,0.0
0,2,0.1
0,2,0.1
0,3,2.3
0,3,2.3
0,4,0.0
0,5,1.1
0,5,1.1
0,6,0.0
0,6,0.0
0,6,0.0
0,7,1.5
0,8,0.0
0,9,0.0
0,10,0.2
0,11,0.3
0,12,2.4
0,12,2.4
0,13,1.6
0,13,1.6
0,13,1.6
0,14,0.0
0,15,0.1
0,16,0.2
0,17,0.1
0,17,0.1
0,17,0.1
0,17,0.1
0,18,0.1
0,19,0.1
0,20,0.1
0,20,0.1
0,21,0.1
0,21,0.1
0,22,0.0
0,22,0.0
0,22,0.0
0,23,0.4
0,23,0.4
0,24,1.8
0,24,1.8
0,25,0.0
0,25,0.0
0,26,0.0
0,27,0.2
0,28,3.5
0,29,0.2
0,30,2.0
0,31,0.3
0,31,0.3
0,31,0.3
0,32,0.7
0,33,0.0
0,33,0.0
0,33,0.0
0,34,0.9
0,34,0.9
0,35,0.1
0,36,0.2
0,37,0.9
0,37,0.9
0,37,0.9
0,38,2.0
0,39,0.7
0,39,0.7
0,39,0.7
0,40,1.0
0,41,0.6
0,42,0.4
0,42,0.4
0,43,0.0
0,44,2.5
0,45,0.1
0,46,0.1
0,46,0.1
0,47,0.1
0,0,1.9
0,0,1.9
0,1,1.9
0,2,6.2
0,2,6.2
0,3,5.5
0,3,5.5
0,4,0.0
0,5,0.3
0,5,0.3
0,6,8.6
0,6,8.6
0,6,8.6
0,7,0.0
0,8,5.2
0,9,0.0
0,10,1.3
0,11,0.0
0,12,16.9
0,12,16.9
0,13,24.5
0,13,24.5
0,13,24.5
0,14,0.0
0,15,0.5
0,16,7.2
0,17,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.2
0,20,0.2
0,21,11.3
0,21,11.3
0,22,0.0
0,22,0.0
0,22,0.0
0,23,0.1
0,23,0.1
0,24,1.5
0,24,1.5
0,25,15.7
0,25,15.7
0,26,0.0
0,27,7.3
0,28,1.6
0,29,8.9
0,30,0.7
0,31,0.1
0,31,0.1
0,31,0.1
0,32,13.9
0,33,0.0
0,33,0.0
0,33,0.0
0,34,13.2
0,34,13.2
0,35,16.7
0,36,1.1
0,37,11.3
0,37,11.3
0,37,11.3
0,38,16.2
0,39,20.3
0,39,20.3
0,39,20.3
0,40,7.7
0,41,7.0
0,42,7.1
0,42,7.1
0,43,7.7
0,44,1.6
0,45,16.2
0,46,21.5
0,46,21.5
0,47,0.1
0,0,0.0
0,0,0.0
0,1,0.0
0,2,0.0
0,2,0.0
0,3,0.0
0,3,0.0
0,4,0.0
0,5,0.1
0,5,0.1
0,6,0.0
0,6,0.0
0,6,0.0
0,7,0.0
0,8,0.0
0,9,0.0
0,10,0.0
0,11,0.1
0,12,0.0
0,12,0.0
0,13,0.0
0,13,0.0
0,13,0.0
0,14,0.0
0,15,0.0
0,16,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,18,0.7
0,19,0.0
0,20,2.4
0,20,2.4
0,21,0.0
0,21,0.0
0,22,5.8
0,22,5.8
0,22,5.8
0,23,5.5
0,23,5.5
0,24,1.5
0,24,1.5
0,25,0.3
0,25,0.3
0,26,0.0
0,27,0.0
0,28,0.0
0,29,2.5
0,30,6.6
0,31,2.6
0,31,2.6
0,31,2.6
0,32,0.0
0,33,0.0
0,33,0.0
0,33,0.0
0,34,0.0
0,34,0.0
0,35,0.2
0,36,1.7
0,37,0.0
0,37,0.0
0,37,0.0
0,38,0.0
0,39,1.4
0,39,1.4
0,39,1.4
0,40,5.7
0,41,0.0
0,42,0.0
0,42,0.0
0,43,3.2
0,44,0.0
0,45,0.0
0,46,0.0
0,46,0.0
0,47,4.6
0,0,0.0
0,0,0.0
0,1,0.0
0,2,0.0
0,2,0.0
0,3,0.0
0,3,0.0
0,4,0.0
0,5,0.1
0,5,0.1
0,6,0.0
0,6,0.0
0,6,0.0
0,7,0.0
0,8,0.0
0,9,0.0
0,10,0.0
0,11,0.0
0,12,0.0
0,12,0.0
0,13,0.0
0,13,0.0
0,13,0.0
0,14,0.0
0,15,0.0
0,16,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.0
0,20,0.0
0,21,0.0
0,21,0.0
0,22,0.0
0,22,0.0
0,22,0.0
0,23,0.0
0,23,0.0
0,24,0.0
0,24,0.0
0,25,0.0
0,25,0.0
0,26,0.0
0,27,0.0
0,28,0.0
0,29,0.0
0,30,0.0
0,31,0.0
0,31,0.0
0,31,0.0
0,32,0.0
0,33,0.0
0,33,0.0
0,33,0.0
0,34,0.0
0,34,0.0
0,35,0.0
0,36,0.0
0,37,0.0
0,37,0.0
0,37,0.0
0,38,0.0
0,39,0.1
0,39,0.1
0,39,0.1
0,40,0.0
0,41,0.0
0,42,0.0
0,42,0.0
0,43,0.0
0,44,0.0
0,45,0.0
0,46,0.0
0,46,0.0
0,47,0.0
0,0,0.0
0,0,0.0
0,1,0.0
0,2,0.0
0,2,0.0
0,3,2.3
0,3,2.3
0,4,0.0
0,5,3.0
0,5,3.0
0,6,1.0
0,6,1.0
0,6,1.0
0,7,0.0
0,8,0.0
0,9,0.0
0,10,0.0
0,11,0.0
0,12,4.2
0,12,4.2
0,13,2.8
0,13,2.8
0,13,2.8
0,14,0.0
0,15,0.0
0,16,1.4
0,17,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.0
0,20,0.0
0,21,0.4
0,21,0.4
0,22,0.0
0,22,0.0
0,22,0.0
0,23,0.0
0,23,0.0
0,24,0.0
0,24,0.0
0,25,0.0
0,25,0.0
0,26,0.0
0,27,1.1
0,28,4.1
0,29,0.1
0,30,0.0
0,31,0.0
0,31,0.0
0,31,0.0
0,32,6.8
0,33,0.0
0,33,0.0
0,33,0.0
0,34,0.5
0,34,0.5
0,35,0.2
0,36,0.0
0,37,3.9
0,37,3.9
0,37,3.9
0,38,1.4
0,39,2.8
0,39,2.8
0,39,2.8
0,40,0.0
0,41,2.9
0,42,1.0
0,42,1.0
0,43,1.9
0,44,1.5
0,45,0.2
0,46,1.6
0,46,1.6
0,47,0.0
0,0,0.1
0,0,0.1
0,1,0.1
0,2,0.9
0,2,0.9
0,3,1.2
0,3,1.2
0,4,0.0
0,5,0.0
0,5,0.0
0,6,0.3
0,6,0.3
0,6,0.3
0,7,0.0
0,8,1.7
0,9,0.0
0,10,0.1
0,11,0.0
0,12,0.2
0,12,0.2
0,13,0.7
0,13,0.7
0,13,0.7
0,14,0.0
0,15,0.2
0,16,0.1
0,17,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.0
0,20,0.0
0,21,2.7
0,21,2.7
0,22,0.0
0,22,0.0
0,22,0.0
0,23,0.0
0,23,0.0
0,24,0.7
0,24,0.7
0,25,1.7
0,25,1.7
0,26,0.0
0,27,0.4
0,28,2.1
0,29,0.8
0,30,0.0
0,31,0.0
0,31,0.0
0,31,0.0
0,32,0.0
0,33,0.0
0,33,0.0
0,33,0.0
0,34,2.6
0,34,2.6
0,35,1.1
0,36,0.0
0,37,0.1
0,37,0.1
0,37,0.1
0,38,3.5
0,39,0.1
0,39,0.1
0,39,0.1
0,40,1.4
0,41,0.0
0,42,0.2
0,42,0.2
0,43,0.0
0,44,0.1
0,45,0.5
0,46,0.8
0,46,0.8
0,47,0.0
0,0,0.0
0,0,0.0
0,1,0.0
0,2,0.0
0,2,0.0
0,3,0.0
0,3,0.0
0,4,0.0
0,5,0.0
0,5,0.0
0,6,0.0
0,6,0.0
0,6,0.0
0,7,0.0
0,8,0.0
0,9,0.0
0,10,0.0
0,11,0.0
0,12,0.0
0,12,0.0
0,13,0.0
0,13,0.0
0,13,0.0
0,14,0.0
0,15,0.0
0,16,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.0
0,20,0.0
0,21,0.0
0,21,0.0
0,22,0.0
0,22,0.0
0,22,0.0
0,23,0.0
0,23,0.0
0,24,0.0
0,24,0.0
0,25,0.0
0,25,0.0
0,26,0.0
0,27,0.0
0,28,0.0
0,29,0.1
0,30,0.0
0,31,0.0
0,31,0.0
0,31,0.0
0,32,0.0
0,33,0.0
0,33,0.0
0,33,0.0
0,34,0.0
0,34,0.0
0,35,0.0
0,36,0.0
0,37,0.0
0,37,0.0
0,37,0.0
0,38,0.0
0,39,0.0
0,39,0.0
0,39,0.0
0,40,0.0
0,41,0.0
0,42,0.0
0,42,0.0
0,43,0.0
0,44,0.0
0,45,0.0
0,46,0.0
0,46,0.0
0,47,0.0
0,0,0.0
0,0,0.0
0,1,0.0
0,2,0.0
0,2,0.0
0,3,0.0
0,3,0.0
0,4,0.0
0,5,0.0
0,5,0.0
0,6,0.0
0,6,0.0
0,6,0.0
0,7,0.0
0,8,0.0
0,9,0.0
0,10,0.0
0,11,0.0
0,12,0.0
0,12,0.0
0,13,0.0
0,13,0.0
0,13,0.0
0,14,0.0
0,15,0.0
0,16,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.0
0,20,0.0
0,21,0.0
0,21,0.0
0,22,0.0
0,22,0.0
0,22,0.0
0,23,0.0
0,23,0.0
0,24,0.0
0,24,0.0
0,25,0.0
0,25,0.0
0,26,0.0
0,27,0.0
0,28,0.0
0,29,0.4
0,30,0.0
0,31,0.0
0,31,0.0
0,31,0.0
0,32,0.0
0,33,0.0
0,33,0.0
0,33,0.0
0,34,0.0
0,34,0.0
0,35,0.0
0,36,0.0
0,37,0.0
0,37,0.0
0,37,0.0
0,38,0.0
0,39,0.0
0,39,0.0
0,39,0.0
0,40,0.0
0,41,0.0
0,42,0.0
0,42,0.0
0,43,0.0
0,44,0.0
0,45,0.0
0,46,0.0
0,46,0.0
0,47,0.0
0,0,0.0
0,0,0.0
0,1,0.0
0,2,0.0
0,2,0.0
0,3,0.0
0,3,0.0
0,4,0.0
0,5,0.0
0,5,0.0
0,6,0.0
0,6,0.0
0,6,0.0
0,7,0.0
0,8,0.0
0,9,0.0
0,10,0.0
0,11,0.0
0,12,0.0
0,12,0.0
0,13,0.0
0,13,0.0
0,13,0.0
0,14,0.0
0,15,0.0
0,16,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.0
0,20,0.0
0,21,0.0
0,21,0.0
0,22,0.0
0,22,0.0
0,22,0.0
0,23,0.0
0,23,0.0
0,24,0.0
0,24,0.0
0,25,0.0
0,25,0.0
0,26,0.0
0,27,0.0
0,28,0.0
0,29,0.1
0,30,0.0
0,31,0.0
0,31,0.0
0,31,0.0
0,32,0.0
0,33,0.0
0,33,0.0
0,33,0.0
0,34,0.0
0,34,0.0
0,35,0.0
0,36,0.0
0,37,0.0
0,37,0.0
0,37,0.0
0,38,0.0
0,39,0.0
0,39,0.0
0,39,0.0
0,40,0.0
0,41,0.0
0,42,0.0
0,42,0.0
0,43,0.0
0,44,0.0
0,45,0.0
0,46,0.0
0,46,0.0
0,47,0.0
0,0,0.0
0,0,0.0
0,1,0.0
0,2,0.3
0,2,0.3
0,3,0.0
0,3,0.0
0,4,0.0
0,5,0.0
0,5,0.0
0,6,0.0
0,6,0.0
0,6,0.0
0,7,0.4
0,8,0.0
0,9,0.0
0,10,0.1
0,11,0.0
0,12,0.0
0,12,0.0
0,13,0.0
0,13,0.0
0,13,0.0
0,14,0.0
0,15,0.0
0,16,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.0
0,20,0.0
0,21,0.1
0,21,0.1
0,22,0.0
0,22,0.0
0,22,0.0
0,23,0.0
0,23,0.0
0,24,0.0
0,24,0.0
0,25,0.0
0,25,0.0
0,26,0.0
0,27,0.0
0,28,0.0
0,29,0.0
0,30,0.0
0,31,0.0
0,31,0.0
0,31,0.0
0,32,0.0
0,33,0.0
0,33,0.0
0,33,0.0
0,34,0.0
0,34,0.0
0,35,0.0
0,36,0.0
0,37,0.0
0,37,0.0
0,37,0.0
0,38,0.3
0,39,0.0
0,39,0.0
0,39,0.0
0,40,0.0
0,41,0.0
0,42,0.0
0,42,0.0
0,43,0.0
0,44,0.0
0,45,0.0
0,46,0.0
0,46,0.0
0,47,0.0
0,0,0.0
0,0,0.0
0,1,0.0
0,2,0.0
0,2,0.0
0,3,0.1
0,3,0.1
0,4,0.0
0,5,0.1
0,5,0.1
0,6,0.0
0,6,0.0
0,6,0.0
0,7,0.0
0,8,0.0
0,9,0.0
0,10,0.0
0,11,0.0
0,12,0.0
0,12,0.0
0,13,0.0
0,13,0.0
0,13,0.0
0,14,0.0
0,15,0.0
0,16,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.0
0,20,0.0
0,21,0.0
0,21,0.0
0,22,0.0
0,22,0.0
0,22,0.0
0,23,0.9
0,23,0.9
0,24,0.1
0,24,0.1
0,25,0.1
0,25,0.1
0,26,0.0
0,27,0.8
0,28,0.3
0,29,0.1
0,30,0.1
0,31,0.0
0,31,0.0
0,31,0.0
0,32,0.1
0,33,0.0
0,33,0.0
0,33,0.0
0,34,0.0
0,34,0.0
0,35,1.6
0,36,0.0
0,37,0.1
0,37,0.1
0,37,0.1
0,38,0.0
0,39,0.0
0,39,0.0
0,39,0.0
0,40,0.8
0,41,0.5
0,42,1.4
0,42,1.4
0,43,0.0
0,44,0.0
0,45,0.0
0,46,0.0
0,46,0.0
0,47,0.5
0,0,0.0
0,0,0.0
0,1,0.0
0,2,0.0
0,2,0.0
0,3,0.0
0,3,0.0
0,4,0.0
0,5,0.0
0,5,0.0
0,6,0.0
0,6,0.0
0,6,0.0
0,7,0.0
0,8,0.0
0,9,0.0
0,10,0.0
0,11,0.0
0,12,0.0
0,12,0.0
0,13,0.0
0,13,0.0
0,13,0.0
0,14,0.0
0,15,0.0
0,16,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.0
0,20,0.0
0,21,0.0
0,21,0.0
0,22,0.0
0,22,0.0
0,22,0.0
0,23,0.0
0,23,0.0
0,24,0.0
0,24,0.0
0,25,0.0
0,25,0.0
0,26,0.0
0,27,0.0
0,28,0.0
0,29,0.0
0,30,0.0
0,31,0.0
0,31,0.0
0,31,0.0
0,32,0.0
0,33,0.0
0,33,0.0
0,33,0.0
0,34,0.0
0,34,0.0
0,35,0.0
0,36,0.0
0,37,0.0
0,37,0.0
0,37,0.0
0,38,0.0
0,39,0.0
0,39,0.0
0,39,0.0
0,40,0.0
0,41,0.0
0,42,0.0
0,42,0.0
0,43,0.0
0,44,0.0
0,45,0.0
0,46,0.0
0,46,0.0
0,47,0.0
0,0,1.2
0,0,1.2
0,1,1.2
0,2,0.3
0,2,0.3
0,3,0.4
0,3,0.4
0,4,0.0
0,5,0.1
0,5,0.1
0,6,0.3
0,6,0.3
0,6,0.3
0,7,1.4
0,8,1.1
0,9,0.2
0,10,1.9
0,11,0.0
0,12,1.2
0,12,1.2
0,13,1.7
0,13,1.7
0,13,1.7
0,14,0.0
0,15,0.1
0,16,0.5
0,17,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.0
0,20,0.0
0,21,0.7
0,21,0.7
0,22,0.0
0,22,0.0
0,22,0.0
0,23,0.0
0,23,0.0
0,24,0.0
0,24,0.0
0,25,0.0
0,25,0.0
0,26,0.1
0,27,0.0
0,28,0.1
0,29,0.0
0,30,0.0
0,31,0.0
0,31,0.0
0,31,0.0
0,32,0.7
0,33,0.0
0,33,0.0
0,33,0.0
0,34,0.6
0,34,0.6
0,35,0.0
0,36,0.0
0,37,0.6
0,37,0.6
0,37,0.6
0,38,1.3
0,39,1.1
0,39,1.1
0,39,1.1
0,40,0.0
0,41,0.1
0,42,0.2
0,42,0.2
0,43,1.4
0,44,0.2
0,45,2.2
0,46,1.0
0,46,1.0
0,47,0.0
0,0,0.0
0,0,0.0
0,1,0.0
0,2,0.0
0,2,0.0
0,3,0.0
0,3,0.0
0,4,0.0
0,5,0.0
0,5,0.0
0,6,0.0
0,6,0.0
0,6,0.0
0,7,0.0
0,8,0.0
0,9,0.0
0,10,0.0
0,11,0.0
0,12,0.0
0,12,0.0
0,13,0.0
0,13,0.0
0,13,0.0
0,14,0.0
0,15,0.0
0,16,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,17,0.0
0,18,0.0
0,19,0.0
0,20,0.0
0,20,0.0
0,21,0.0
0,21,0.0
0,22,0.0
0,22,0.0
0,22,0.0
0,23,0.0
0,23,0.0
0,24,0.0
0,24,0.0
0,25,0.0
0,25,0.0
0,26,0.0
0,27,0.0
0,28,0.0
0,29,0.7
0,30,0.0
0,31,0.0
0,31,0.0
0,31,0.0
0,32,0.0
0,33,0.1
